timestamp,pos_x,pos_y,pos_z,roll,pitch,yaw,imu_pos_x,imu_pos_y,imu_pos_z,vel_x,vel_y,vel_z,uncertainty_x,uncertainty_y,uncertainty_z
13.535906,11.033187,34.285368,1.278760,-0.005085,0.455576,0.143254,24.459152,95.337497,2.101682,273.255332,1221.077398,16.523036,0.088362,0.088362,0.088362
13.585906,11.279995,34.286598,1.281957,-0.009209,0.460029,0.154245,24.697454,95.339059,2.106831,273.285352,1221.073820,16.561431,0.088362,0.088362,0.088362
13.635906,11.530971,34.287402,1.284171,-0.008001,0.481213,0.159308,24.941096,95.339855,2.110332,273.222019,1221.065129,16.567492,0.088362,0.088362,0.088362
13.685906,11.779888,34.288156,1.284634,-0.002495,0.474486,0.165461,25.183263,95.340548,2.110918,273.045837,1221.062924,16.534949,0.088362,0.088362,0.088362
13.735906,12.027109,34.288964,1.283954,-0.001658,0.435025,0.170421,25.423075,95.341332,2.109653,272.863743,1221.063523,16.500373,0.088362,0.088362,0.088362
13.785906,12.273958,34.289898,1.282658,0.012863,0.383117,0.216924,25.661879,95.341691,2.107411,272.695404,1221.054539,16.469140,0.088362,0.088362,0.088362
13.835906,12.521060,34.292020,1.281054,-0.001181,0.328975,0.251052,25.900713,95.344068,2.104682,272.535111,1221.083417,16.440478,0.088362,0.088362,0.088362
13.885906,12.767733,34.293964,1.279120,-0.005090,0.281489,0.270611,26.139015,95.346319,2.101432,272.359102,1221.085975,16.407573,0.088362,0.088362,0.088362
13.935906,13.027410,34.295584,1.279101,-0.007724,0.178679,0.285071,26.387115,95.347961,2.101569,272.387640,1221.079946,16.448990,0.088362,0.088362,0.088362
13.985906,13.312708,34.297243,1.282662,-0.010175,0.185357,0.298116,26.660146,95.349531,2.107704,272.654711,1221.078935,16.572058,0.088362,0.088362,0.088362
14.035906,13.613875,34.299033,1.286986,-0.006145,0.238818,0.309782,26.951995,95.351256,2.114959,272.785727,1221.080265,16.645942,0.088362,0.088362,0.088362
14.085906,13.927527,34.301061,1.291375,0.013139,0.298286,0.366163,27.257297,95.352634,2.122250,272.868453,1221.072004,16.705276,0.088362,0.088362,0.088362
14.135906,14.252667,34.304457,1.295622,-0.000133,0.351940,0.405886,27.574550,95.356280,2.129254,272.940452,1221.104367,16.757572,0.088362,0.088362,0.088362
14.185906,14.585550,34.307727,1.299176,-0.007655,0.403811,0.426292,27.900096,95.359876,2.135066,272.948570,1221.108371,16.788884,0.088362,0.088362,0.088362
14.235906,14.920291,34.310566,1.301289,-0.010131,0.438191,0.441032,28.228306,95.362743,2.138429,272.855125,1221.100318,16.785060,0.088362,0.088362,0.088362
14.285906,15.252114,34.313297,1.301602,-0.011350,0.444051,0.453483,28.553773,95.365398,2.138776,272.669650,1221.096652,16.749755,0.088362,0.088362,0.088362
14.335906,15.578807,34.316138,1.300267,0.001258,0.415398,0.495842,28.873930,95.367763,2.136386,272.436322,1221.089312,16.695671,0.088362,0.088362,0.088362
14.385906,15.898308,34.319834,1.297449,-0.005848,0.366039,0.527633,29.186447,95.371588,2.131551,272.152787,1221.108991,16.625681,0.088362,0.088362,0.088362
14.435906,16.210739,34.323380,1.293574,-0.012000,0.293336,0.545650,29.491289,95.375343,2.125009,271.859608,1221.110172,16.551185,0.088362,0.088362,0.088362
14.485906,16.516691,34.326543,1.288994,-0.010819,0.218933,0.557553,29.789327,95.378498,2.117345,271.571748,1221.102361,16.475424,0.088362,0.088362,0.088362
14.535906,16.817575,34.329586,1.284232,-0.007761,0.137655,0.567695,30.081578,95.381429,2.109434,271.297748,1221.097724,16.408814,0.088362,0.088362,0.088362
14.585906,17.115414,34.332644,1.279691,-0.006746,0.070408,0.576179,30.370222,95.384371,2.101935,271.052940,1221.095698,16.354062,0.088362,0.088362,0.088362
14.635906,17.413551,34.335743,1.275781,-0.008128,0.012231,0.583409,30.658979,95.387362,2.095526,270.871307,1221.094361,16.316697,0.088362,0.088362,0.088362
14.685906,17.713786,34.338904,1.272681,-0.006999,-0.021975,0.595727,30.949736,95.390333,2.090484,270.723693,1221.091807,16.294078,0.088362,0.088362,0.088362
14.735906,18.018462,34.342319,1.270541,-0.011531,-0.041363,0.605182,31.244922,95.393689,2.087051,270.622719,1221.095693,16.287389,0.088362,0.088362,0.088362
14.785906,18.329076,34.345779,1.269325,-0.011296,-0.038372,0.611422,31.546244,95.397103,2.085153,270.555630,1221.095699,16.292238,0.088362,0.088362,0.088362
14.835906,18.646825,34.349261,1.268990,-0.007997,-0.021753,0.616386,31.854830,95.400492,2.084711,270.515097,1221.094252,16.307724,0.088362,0.088362,0.088362
14.885906,18.970500,34.352802,1.269100,-0.007721,0.014740,0.620531,32.169803,95.403934,2.084974,270.459553,1221.093462,16.319680,0.088362,0.088362,0.088362
14.935906,19.297004,34.356265,1.268973,-0.022270,0.056712,0.585032,32.488447,95.407796,2.084785,270.358924,1221.099871,16.313706,0.088362,0.088362,0.088362
14.985906,19.621386,34.358639,1.267886,-0.011983,0.092586,0.559558,32.805636,95.409849,2.082938,270.172636,1221.071683,16.279304,0.088362,0.088362,0.088362
15.035906,19.941478,34.361120,1.265702,-0.000098,0.100466,0.548757,33.118626,95.411907,2.079262,269.944804,1221.065367,16.227522,0.088362,0.088362,0.088362
15.085906,20.255727,34.363958,1.262563,0.001384,0.093626,0.543367,33.425273,95.414577,2.074012,269.675908,1221.069144,16.166195,0.088362,0.088362,0.088362
15.135906,20.564956,34.366867,1.258770,0.001793,0.065007,0.538839,33.726654,95.417437,2.067699,269.418539,1221.069598,16.102714,0.088362,0.088362,0.088362
15.185906,20.868373,34.371065,1.254652,-0.009530,0.024272,0.551405,34.021423,95.422586,2.060690,269.129338,1221.114377,16.038414,0.088362,0.088362,0.088362
15.235906,21.168757,34.374203,1.250810,0.057258,0.020374,0.477248,34.312645,95.425785,2.054029,268.885423,1221.094389,15.987524,0.088362,0.088362,0.088362
15.285906,21.473270,34.374804,1.247629,0.058114,-0.024875,0.501325,34.608060,95.424681,2.049061,268.786059,1221.009552,15.965037,0.088362,0.088362,0.088362
15.335906,21.782177,34.377524,1.245404,0.015028,-0.040031,0.401506,34.907405,95.427120,2.045640,268.682695,1221.046321,15.960216,0.088362,0.088362,0.088362
15.385906,22.097896,34.380508,1.244354,0.010268,-0.045752,0.405700,35.213230,95.430523,2.044119,268.621042,1221.059998,15.974299,0.088362,0.088362,0.088362
15.435906,22.419859,34.382736,1.243978,-0.009595,-0.010908,0.292499,35.526083,95.432563,2.043633,268.563733,1221.041086,15.985566,0.088362,0.088362,0.088362
15.485906,22.745762,34.385060,1.243661,0.016445,0.019075,0.323495,35.843746,95.434604,2.043182,268.477730,1221.037367,15.984082,0.088362,0.088362,0.088362
15.535906,23.069676,34.387853,1.242409,-0.014651,0.065782,0.223327,36.160582,95.437446,2.041098,268.296410,1221.047723,15.948743,0.088362,0.088362,0.088362
15.585906,23.388658,34.390462,1.240072,0.008699,0.069855,0.269753,36.472357,95.440097,2.037185,268.053632,1221.044878,15.895532,0.088362,0.088362,0.088362
15.635906,23.703251,34.396131,1.238133,-0.027368,0.082698,0.193947,36.780740,95.448257,2.033300,267.841637,1221.155902,15.864562,0.088362,0.088362,0.088362
15.685906,24.010584,34.394974,1.233689,0.025974,0.021411,0.198635,37.079414,95.444738,2.026084,267.523262,1220.972153,15.759028,0.088362,0.088362,0.088362
15.735906,24.314253,34.395844,1.229068,0.004988,-0.006100,0.095322,37.374437,95.445019,2.018654,267.277072,1221.000901,15.699287,0.088362,0.088362,0.088362
15.785906,24.617951,34.397351,1.225168,0.028877,-0.047116,0.134938,37.669119,95.446317,2.012382,267.097326,1221.009448,15.666281,0.088362,0.088362,0.088362
15.835906,24.923096,34.399355,1.222043,0.000455,-0.057766,0.047524,37.965051,95.448375,2.007368,266.942011,1221.020470,15.644004,0.088362,0.088362,0.088362
15.885906,25.232944,34.401331,1.220022,0.017103,-0.072578,0.095721,38.265190,95.450416,2.004180,266.841878,1221.021226,15.642729,0.088362,0.088362,0.088362
15.935906,25.548520,34.403432,1.218895,-0.006556,-0.051654,0.022772,38.571348,95.452672,2.002447,266.768095,1221.026817,15.648507,0.088362,0.088362,0.088362
15.985906,25.869960,34.405264,1.218411,0.004059,-0.030118,0.058795,38.883817,95.454852,2.001744,266.705948,1221.028400,15.656984,0.088362,0.088362,0.088362
16.035906,26.193079,34.406525,1.217688,-0.015614,0.020828,-0.032195,39.199032,95.456093,2.000567,266.581430,1221.016594,15.643117,0.088362,0.088362,0.088362
16.085906,26.514423,34.407621,1.216196,0.011566,0.041392,0.021768,39.512999,95.457029,1.998075,266.398400,1221.010088,15.607742,0.088362,0.088362,0.088362
16.135906,26.830987,34.408981,1.213684,-0.011066,0.063356,-0.059655,39.822355,95.458397,1.993867,266.158625,1221.015506,15.553426,0.088362,0.088362,0.088362
16.185906,27.142444,34.410181,1.210376,0.014725,0.047517,0.006286,40.126262,95.459586,1.988351,265.905487,1221.012105,15.493347,0.088362,0.088362,0.088362
16.235906,27.448039,34.411455,1.206341,-0.010740,0.034336,-0.075907,40.424224,95.460907,1.981639,265.635592,1221.014520,15.425269,0.088362,0.088362,0.088362
16.285906,27.750284,34.412537,1.202270,0.015726,-0.010146,-0.016906,40.717914,95.461932,1.974919,265.397512,1221.009547,15.371550,0.088362,0.088362,0.088362
16.335906,28.051546,34.413741,1.198525,-0.015692,-0.033677,-0.111861,41.010293,95.463321,1.968773,265.200165,1221.015678,15.330052,0.088362,0.088362,0.088362
16.385906,28.355627,34.414435,1.195686,0.016390,-0.066064,-0.065668,41.304887,95.463856,1.964173,265.066819,1221.002287,15.312953,0.088362,0.088362,0.088362
16.435906,28.664109,34.415406,1.193730,-0.005510,-0.063868,-0.139148,41.603985,95.464765,1.961048,264.967164,1221.006593,15.307232,0.088362,0.088362,0.088362
16.485906,28.979573,34.416373,1.192841,0.014922,-0.061696,-0.080463,41.909972,95.465716,1.959707,264.917261,1221.006205,15.319534,0.088362,0.088362,0.088362
16.535906,29.301669,34.417507,1.192673,-0.007983,-0.025048,-0.143812,42.222985,95.466967,1.959535,264.868240,1221.011869,15.333876,0.088362,0.088362,0.088362
16.585906,29.629086,34.418374,1.192757,0.012401,0.011599,-0.088984,42.542057,95.467999,1.959735,264.807744,1221.009848,15.341244,0.088362,0.088362,0.088362
16.635906,29.955408,34.419033,1.191955,-0.010188,0.066415,-0.172731,42.861318,95.468681,1.958379,264.644655,1221.006146,15.312450,0.088362,0.088362,0.088362
16.685906,30.277656,34.419500,1.190033,0.019333,0.079132,-0.111215,43.176640,95.469042,1.955141,264.424645,1221.000172,15.263708,0.088362,0.088362,0.088362
16.735906,30.593544,34.420173,1.186942,-0.004377,0.087231,-0.188621,43.485534,95.469726,1.949955,264.157562,1221.004537,15.198436,0.088362,0.088362,0.088362
16.785906,30.903473,34.420714,1.183063,0.020971,0.057294,-0.116548,43.787990,95.470260,1.943490,263.888927,1221.001730,15.130963,0.088362,0.088362,0.088362
16.835906,31.206824,34.421346,1.178544,-0.006317,0.032313,-0.196243,44.083529,95.470937,1.935980,263.601123,1221.004463,15.058331,0.088362,0.088362,0.088362
16.885906,31.506674,34.421820,1.174099,0.017492,-0.020292,-0.133928,44.374645,95.471363,1.928651,263.356431,1221.000336,15.002138,0.088362,0.088362,0.088362
16.935906,31.805393,34.422450,1.170077,-0.012356,-0.048350,-0.219096,44.664278,95.472075,1.922058,263.152073,1221.005100,14.959180,0.088362,0.088362,0.088362
16.985906,32.107030,34.422825,1.167036,0.012665,-0.082861,-0.165837,44.956348,95.472364,1.917136,263.019089,1220.998288,14.941188,0.088362,0.088362,0.088362
17.035906,32.412834,34.423436,1.164935,-0.009077,-0.080866,-0.236046,45.252593,95.472992,1.913782,262.911261,1221.003347,14.934913,0.088362,0.088362,0.088362
17.085906,32.725700,34.423980,1.163957,0.014237,-0.078555,-0.174886,45.555833,95.473558,1.912301,262.859979,1221.002438,14.947305,0.088362,0.088362,0.088362
17.135906,33.045722,34.424649,1.163803,-0.006840,-0.041710,-0.234740,45.866613,95.474352,1.912164,262.818259,1221.007425,14.964133,0.088362,0.088362,0.088362
17.185906,33.371462,34.425095,1.164043,0.015352,-0.003451,-0.168725,46.183508,95.474850,1.912638,262.755735,1221.004019,14.976696,0.088362,0.088362,0.088362
17.235906,33.697260,34.425607,1.163551,-0.013347,0.056649,-0.244934,46.501732,95.475514,1.911812,262.605395,1221.008364,14.955368,0.088362,0.088362,0.088362
17.285906,34.019458,34.425789,1.161960,0.013416,0.076440,-0.181478,46.816536,95.475667,1.909124,262.385513,1221.001200,14.911453,0.088362,0.088362,0.088362
17.335906,34.335923,34.426094,1.159143,-0.009886,0.090855,-0.256892,47.125881,95.475987,1.904390,262.128473,1221.003954,14.848598,0.088362,0.088362,0.088362
17.385906,34.646489,34.426267,1.155446,0.017019,0.065581,-0.182739,47.428974,95.476139,1.898217,261.861012,1221.000898,14.781471,0.088362,0.088362,0.088362
17.435906,34.950256,34.426569,1.150992,-0.009564,0.042886,-0.260417,47.725050,95.476497,1.890804,261.571231,1221.004605,14.707154,0.088362,0.088362,0.088362
17.485906,35.250006,34.426714,1.146489,0.017097,-0.009773,-0.195297,48.016242,95.476604,1.883367,261.319725,1221.000699,14.647500,0.088362,0.088362,0.088362
17.535906,35.548088,34.427025,1.142312,-0.007186,-0.040109,-0.275696,48.305450,95.476947,1.876509,261.108887,1221.004647,14.600390,0.088362,0.088362,0.088362
17.585906,35.848011,34.427217,1.139067,0.019081,-0.078465,-0.218887,48.595620,95.477084,1.871244,260.950629,1221.001183,14.578626,0.088362,0.088362,0.088362
17.635906,36.151797,34.427621,1.136748,-0.005377,-0.080347,-0.288378,48.889708,95.477541,1.867526,260.833939,1221.006486,14.569177,0.088362,0.088362,0.088362
17.685906,36.462466,34.427927,1.135567,0.012102,-0.081814,-0.226290,49.190662,95.477875,1.865708,260.777312,1221.005089,14.579193,0.088362,0.088362,0.088362
17.735906,36.780220,34.428346,1.135234,-0.011688,-0.047701,-0.285760,49.499168,95.478421,1.865276,260.734029,1221.009876,14.594193,0.088362,0.088362,0.088362
17.785906,37.104183,34.428553,1.135392,0.011424,-0.013520,-0.218732,49.814316,95.478685,1.865623,260.681919,1221.006777,14.607765,0.088362,0.088362,0.088362
17.835906,37.429437,34.428837,1.135040,-0.015083,0.045985,-0.288193,50.131961,95.479089,1.865046,260.555552,1221.010704,14.593075,0.088362,0.088362,0.088362
17.885906,37.752311,34.428887,1.133678,0.010242,0.069825,-0.221214,50.447840,95.479149,1.862749,260.368065,1221.006243,14.554187,0.088362,0.088362,0.088362
17.935906,38.069400,34.429039,1.131092,-0.012932,0.089439,-0.294697,50.758030,95.479352,1.858399,260.114385,1221.009304,14.494428,0.088362,0.088362,0.088362
17.985906,38.380217,34.429034,1.127588,0.018576,0.068283,-0.220067,51.061295,95.479337,1.852543,259.837891,1221.005957,14.429017,0.088362,0.088362,0.088362
18.035906,38.684225,34.429155,1.123285,-0.010996,0.048420,-0.296438,51.357474,95.479511,1.845377,259.545153,1221.009546,14.355773,0.088362,0.088362,0.088362
18.085906,38.984278,34.429127,1.118895,0.014244,-0.002704,-0.230773,51.648833,95.479444,1.838124,259.292160,1221.005781,14.296779,0.088362,0.088362,0.088362
18.135906,39.282611,34.429276,1.114802,-0.010336,-0.032448,-0.308265,51.938095,95.479609,1.831400,259.076345,1221.009644,14.250082,0.088362,0.088362,0.088362
18.185906,39.583264,34.429356,1.111617,0.014926,-0.070835,-0.248999,52.229080,95.479646,1.826232,258.929375,1221.007393,14.228610,0.088362,0.088362,0.088362
18.235906,39.888131,34.429664,1.109346,-0.009679,-0.073131,-0.316779,52.524537,95.480033,1.822589,258.825458,1221.013532,14.219433,0.088362,0.088362,0.088362
18.285906,40.199803,34.429842,1.108199,0.010796,-0.075135,-0.253629,52.826715,95.480251,1.820824,258.771670,1221.011750,14.229564,0.088362,0.088362,0.088362
18.335906,40.518258,34.430126,1.107892,-0.012664,-0.041730,-0.312054,53.135940,95.480669,1.820432,258.722734,1221.016537,14.244654,0.088362,0.088362,0.088362
18.385906,40.842971,34.430182,1.108046,0.011712,-0.007609,-0.244212,53.451991,95.480782,1.820769,258.674656,1221.013126,14.257545,0.088362,0.088362,0.088362
18.435906,41.168268,34.430330,1.107626,-0.013017,0.051086,-0.311815,53.769654,95.481028,1.820074,258.533651,1221.016916,14.240578,0.088362,0.088362,0.088362
18.485906,41.490500,34.430296,1.106160,0.010486,0.073032,-0.242937,54.084607,95.481016,1.817603,258.326779,1221.013716,14.199547,0.088362,0.088362,0.088362
18.535906,41.806808,34.430353,1.103468,-0.013810,0.090209,-0.315482,54.393719,95.481139,1.813076,258.064376,1221.016862,14.138332,0.088362,0.088362,0.088362
18.585906,42.117252,34.430248,1.099880,0.013816,0.067051,-0.240017,54.696587,95.481030,1.807082,257.795574,1221.013541,14.072289,0.088362,0.088362,0.088362
18.635906,42.420970,34.430267,1.095523,-0.013058,0.045851,-0.315967,54.992480,95.481103,1.799830,257.504560,1221.017097,13.999006,0.088362,0.088362,0.088362
18.685906,42.720963,34.430142,1.091110,0.014795,-0.005892,-0.250042,55.283876,95.480942,1.792540,257.258130,1221.013505,13.940334,0.088362,0.088362,0.088362
18.735906,43.019087,34.430204,1.087019,-0.011890,-0.035561,-0.327080,55.572864,95.481021,1.785822,257.038004,1221.017580,13.894242,0.088362,0.088362,0.088362
18.785906,43.319799,34.430200,1.083854,0.013834,-0.073408,-0.266102,55.863966,95.480961,1.780689,256.897566,1221.015129,13.873410,0.088362,0.088362,0.088362
18.835906,43.624068,34.430450,1.081609,-0.008576,-0.074956,-0.332556,56.158427,95.481303,1.777089,256.772557,1221.022064,13.864701,0.088362,0.088362,0.088362
18.885906,43.935312,34.430575,1.080491,0.015601,-0.076204,-0.268771,56.459859,95.481486,1.775373,256.715827,1221.020724,13.875273,0.088362,0.088362,0.088362
18.935906,44.253801,34.430784,1.080209,-0.008595,-0.042151,-0.326612,56.769077,95.481831,1.775023,256.675309,1221.025110,13.890637,0.088362,0.088362,0.088362
18.985906,44.578476,34.430768,1.080380,0.015654,-0.007355,-0.258340,57.085018,95.481876,1.775388,256.624327,1221.021853,13.903564,0.088362,0.088362,0.088362
19.035906,44.903903,34.430836,1.079959,-0.012725,0.051632,-0.324857,57.402897,95.482031,1.774690,256.488422,1221.025256,13.886206,0.088362,0.088362,0.088362
19.085906,45.226184,34.430755,1.078484,0.011822,0.073454,-0.255094,57.717951,95.481972,1.772205,256.280949,1221.022725,13.844917,0.088362,0.088362,0.088362
19.135906,45.542744,34.430775,1.075785,-0.015214,0.090433,-0.327027,58.027495,95.482068,1.767666,256.026217,1221.026244,13.783637,0.088362,0.088362,0.088362
19.185906,45.853389,34.430609,1.072192,0.015584,0.067076,-0.251206,58.330703,95.481898,1.761664,255.759187,1221.022461,13.717590,0.088362,0.088362,0.088362
19.235906,46.157786,34.430581,1.067832,-0.008619,0.045773,-0.326779,58.627711,95.481926,1.754407,255.486430,1221.026336,13.644305,0.088362,0.088362,0.088362
19.285906,46.458256,34.430406,1.063423,0.011259,-0.006008,-0.260662,58.919869,95.481712,1.747124,255.241675,1221.022612,13.585837,0.088362,0.088362,0.088362
19.335906,46.756774,34.430414,1.059341,-0.015350,-0.035637,-0.337415,59.209467,95.481737,1.740421,255.024209,1221.026616,13.539953,0.088362,0.088362,0.088362
19.385906,47.057755,34.430364,1.056185,0.009931,-0.073327,-0.275478,59.500963,95.481625,1.735303,254.883784,1221.024230,13.519248,0.088362,0.088362,0.088362
19.435906,47.362594,34.430601,1.053955,-0.014929,-0.074728,-0.341214,59.796295,95.481960,1.731726,254.770810,1221.031929,13.510820,0.088362,0.088362,0.088362
19.485906,47.674072,34.430681,1.052845,0.007711,-0.075846,-0.277107,60.098043,95.482104,1.730024,254.708985,1221.030079,13.521382,0.088362,0.088362,0.088362
19.535906,47.992658,34.430859,1.052574,-0.017189,-0.041713,-0.334597,60.407340,95.482423,1.729691,254.665343,1221.034829,13.536911,0.088362,0.088362,0.088362
19.585906,48.317559,34.430806,1.052745,0.009291,-0.006730,-0.266126,60.723599,95.482435,1.730057,254.618838,1221.031519,13.549655,0.088362,0.088362,0.088362
19.635906,48.642966,34.430831,1.052314,-0.014216,0.052290,-0.334901,61.041438,95.482576,1.729342,254.477576,1221.035386,13.531928,0.088362,0.088362,0.088362
19.685906,48.965237,34.430648,1.050826,0.017982,0.073797,-0.263769,61.356488,95.482370,1.726832,254.270444,1221.030771,13.490364,0.088362,0.088362,0.088362
19.735906,49.281613,34.430654,1.048112,-0.006510,0.090443,-0.334302,61.665745,95.482450,1.722271,254.010158,1221.036051,13.428908,0.088362,0.088362,0.088362
19.785906,49.592055,34.430495,1.044512,0.022535,0.066853,-0.257841,61.968629,95.482310,1.716257,253.740315,1221.033121,13.362905,0.088362,0.088362,0.088362
19.835906,49.895993,34.430450,1.040150,-0.006723,0.045419,-0.333122,62.264886,95.482327,1.708996,253.456634,1221.036641,13.289695,0.088362,0.088362,0.088362
19.885906,50.195974,34.430247,1.035740,0.020177,-0.006393,-0.266792,62.556236,95.482086,1.701713,253.204872,1221.032716,13.231267,0.088362,0.088362,0.088362
19.935906,50.494335,34.430229,1.031661,-0.009908,-0.035942,-0.343287,62.845560,95.482086,1.695016,252.991724,1221.036777,13.185518,0.088362,0.088362,0.088362
19.985906,50.794974,34.430141,1.028510,0.011186,-0.073552,-0.283864,63.136471,95.481968,1.689906,252.842721,1221.034784,13.164898,0.088362,0.088362,0.088362
20.035906,51.099774,34.430268,1.026284,-0.009738,-0.074852,-0.348047,63.431709,95.482133,1.686336,252.734697,1221.039851,13.156518,0.088362,0.088362,0.088362
